"GO Term ID","Function","RDC_1_H1","RDC_2_H11","RDC_2_H3","RDC_2_H4","RDC_2_H5","RDC_2_H6","RDC_2_H7","RDC_2_H8","RDC_2_H9","RDC_3_H12","RDC_3_H13","RDC_3_H14","RDC_3_H15","RDC_3_H16","RDC_3_H17","RDC_3_H18","RDC_3_H19","RDC_3_H20","RDC_3_H23","RDC_4_H25","RDC_4_H26","RDC_4_H27","RDC_4_H28","RDC_4_H29","RDC_4_H31","RDC_4_H33","RDC_4_H36","RDC_4_H37","RDC_4_H40","RDC_5_H43","RDC_5_H44","RDC_5_H45","RDC_5_H47","RDC_5_H48","RDC_5_H49","RDC_5_H50","RDC_5_H51","RDC_5_H52","RDC_5_H53","RDC_5_H54","RDC_5_H55","RDC_5_H56","RDC_5_H57","RDC_5_H58","RDC_5_H59","RDC_5_H60","RDC_5_H61","RDC_6_H62","RDC_6_H63","RDC_6_H64","RDC_6_H65","RDC_6_H66","RDC_6_H68","RDC_6_H69","RDC_6_H70","RDC_6_H71"
"GO:0043165","Gram-negative-bacterium-type cell outer membrane assembly",19.5348,70.4926,43.3299,27.3649,46.4859,106.496,65.0917,1.67204,124.615,97.5948,35.7903,0,8.86534,0,5.17141,12.7139,5.86759,1.02874,102.978,16.8207,25.5063,24.0691,78.132,0,0,0,21.2969,3.24161,0,40.2761,24.2197,31.9741,47.6875,26.7809,30.2478,159.135,51.8006,26.8303,6.0738,14.3027,2.57905,14.7339,3.33427,22.6413,17.0235,7.18336,37.436,5.44059,87.3076,56.6973,136.237,0,100.938,203.744,27.0829,1.4837
"GO:0043171","peptide catabolic process",17.3419,6.19231,6.19469,1.18414,7.63277,3.22125,6.00079,1.46065,4.09062,0,1.07707,0,0.491394,0,0,0,0,0,6.65582,2.96295,8.86191,3.91231,5.40109,0,0,0,0,0,2.09156,2.58468,4.09548,1.67711,6.13474,0,3.08802,1.63139,2.48229,1.5782,0,0,0.314026,1.72654,0,0.545188,1.09675,4.11059,4.33393,0,4.07075,0,2.15413,0,4.50548,5.47943,0,0
"GO:0043201","response to leucine",0,0.556525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85893,0,0
"GO:0043213","bacteriocin transport",2.71435,7.62208,5.40191,5.98489,6.32151,17.1829,10.1065,0,21.3699,20.8343,7.97032,0,1.09322,0,0,0,1.89094,0,10.9878,3.14638,3.42384,4.03317,16.0705,0,0,0,1.72954,0,0,4.36004,4.48428,5.13206,10.2225,4.60466,4.85357,29.2844,8.67483,4.4277,1.39606,1.96604,0.558078,2.15141,0,0.662373,4.10536,2.92587,7.73132,1.40529,12.079,11.7482,25.9313,0,17.3303,19.6063,7.43706,0
"GO:0043215","daunorubicin transport",7.17833,9.18214,14.1725,5.66414,6.76359,4.80527,5.77936,3.61236,9.12695,5.69493,5.59561,0.731086,8.32499,0,3.07019,0,7.763,7.30073,4.49406,6.23451,3.17694,6.70746,5.75125,1.11202,1.86838,0.61298,0,2.34785,0,4.07819,9.4259,4.53525,2.70534,4.74746,4.08778,3.54677,14.153,9.57299,7.29387,2.18445,1.34006,1.72255,12.6262,12.4878,6.08824,0.610565,10.4269,4.631,4.12316,4.36681,12.1675,5.76473,12.5377,7.04011,9.61073,0
"GO:0043335","protein unfolding",7.11027,19.4452,25.6709,10.3715,16.0008,37.275,21.5768,10.0491,37.2166,27.8298,13.1289,0,6.82011,0,10.0533,3.55413,12.8727,0,28.336,6.44012,13.5955,14.0561,21.926,0,0,0,8.39133,1.04153,0,20.7067,12.0421,9.31779,11.9153,8.55311,15.1682,47.2112,20.1402,13.231,4.17422,4.65743,5.84476,13.5614,5.42641,14.0758,10.0291,48.9878,14.8195,13.3625,29.0456,17.2591,39.955,5.12048,30.6243,66.5024,45.6658,0
"GO:0043419","urea catabolic process",0,2.92145,0.739057,0,0,3.46226,4.35938,0,0.592767,0,0,0.460166,5.24582,0,0,0.956357,0.479109,0,0.35831,0,0.980364,0,2.18598,0.162407,0,0,0,0,0,0,1.07455,0,0,0,0,0,0,1.37652,0,0,0,0,0,0,0,1.44508,0,0,2.87522,0,0.573964,9.65352,0.499029,2.1815,0,0
"GO:0043420","anthranilate metabolic process",0,0,8.2611,0,0.574473,1.1443,0,0,1.29843,0,0.664565,0,0.962044,0,3.09944,0,1.17255,0,0,0,0.959985,1.18441,1.6441,0,0,0,0,0,0,2.68921,1.64035,0,0,0,3.24924,0,3.85788,1.96338,0.932953,0.476552,0.706258,1.32997,1.82153,3.25559,1.69717,34.1014,0,1.32224,0,0,1.31533,2.53088,1.20104,0,10.6878,0
"GO:0043462","regulation of ATPase activity",0,1.56303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375385,0,0.388704,0,0
"GO:0043487","regulation of RNA stability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0043488","regulation of mRNA stability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0043571","maintenance of CRISPR repeat elements",228.217,87.5993,162.374,89.84,117.439,83.1282,75.6538,50.8963,106.552,56.876,71.3404,4.46071,94.9476,4.13894,71.4942,6.65474,85.3296,29.8402,62.5464,90.535,88.1708,97.9808,72.0971,3.17041,12.67,3.24377,2.34262,10.0358,39.6645,113.193,121.74,32.5842,30.3943,20.6837,80.3804,84.5633,127.318,91.0479,54.0918,13.5582,31.5725,66.894,92.8472,113.935,68.4589,76.8649,49.2856,59.6725,48.2293,28.4622,148.981,35.3069,123.98,346.649,206.38,3.176
"GO:0043683","type IV pilus biogenesis",0.422616,2.93948,0.553859,0,0.669053,4.02869,3.06494,0,3.3848,2.26112,2.36826,0,0,0,0,1.35986,0,0,2.10889,0,0.735863,1.12172,2.32829,0,0,0,1.58736,0.920774,0,0,0,0.965401,1.97617,1.78695,0.416036,0,0.908935,0,0,0,0,0,0,0,0.52737,0,1.11884,0,3.27223,3.54908,1.10796,0,1.85437,8.98715,0,0
"GO:0043686","co-translational protein modification",0,0.254049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808683,0,0
"GO:0043708","cell adhesion involved in biofilm formation",0,1.18746,0,0,0,0,1.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265474,0,0.462553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76565,0,0
"GO:0043934","sporulation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247543,0,0,0,0
"GO:0043936","asexual sporulation resulting in formation of a cellular spore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247543,0,0,0,0
"GO:0043937","regulation of sporulation",32.7138,18.7212,28.8646,20.8818,20.3892,13.806,15.835,14.9197,15.6132,8.11907,16.6664,1.93857,20.4025,1.35827,14.6685,0.867644,19.7231,8.49227,13.3814,21.2711,19.3257,18.4931,17.8939,1.09168,2.41417,0.905365,0,1.17002,10.3543,12.3736,23.6046,7.51404,11.3455,7.21121,13.6443,5.8172,26.602,22.1334,10.9541,2.91215,7.42036,11.7304,24.5551,22.3477,9.29868,33.1548,15.1089,11.5025,6.79443,5.91343,25.4714,5.21277,24.296,20.1737,31.1396,2.49296
"GO:0043952","protein transport by the Sec complex",185.072,119.47,221.679,111.199,129.485,125.526,105.132,82.6209,159.155,95.3079,115.289,7.43391,128.202,8.57107,105.238,3.37415,123.358,35.6111,90.9783,116.561,107.203,120.429,120.014,9.02016,18.1494,4.92781,17.834,8.82893,74.7578,114.282,146.1,50.0752,54.9633,51.7246,97.4127,115.345,162.778,133.746,72.3557,28.6123,41.5316,103.439,131.114,145.466,77.9969,178.571,88.2875,82.8484,85.5358,46.4162,202.108,64.8759,187.382,199.482,211.001,10.1093
"GO:0043953","protein transport by the Tat complex",54.841,60.4491,59.8092,28.0907,39.9467,54.418,53.5658,14.5403,80.5766,63.8263,33.0487,0.521484,31.1685,1.49775,11.487,5.26193,16.6304,6.18182,61.1608,29.0241,33.1996,19.6059,53.3755,1.82389,4.73295,1.3148,7.63402,1.48641,6.39192,38.7674,43.3527,24.4987,24.6847,16.2592,31.2626,70.6212,46.0786,31.8964,16.6886,9.81187,9.89214,23.8531,23.468,42.1837,20.8084,16.1704,38.2403,20.1168,45.5005,27.7938,96.7514,18.4018,78.1885,121.942,53.0506,1.157
"GO:0044010","single-species biofilm formation",15.5696,17.2264,28.702,11.9001,13.8099,9.49627,9.84105,15.4894,8.9699,6.74608,17.8425,1.15153,14.4922,1.15584,20.091,0,23.902,0,2.13761,9.72591,16.912,12.3374,14.1937,0,0.646378,0.657846,0,1.11274,7.15729,15.4425,20.793,4.27563,3.97292,5.31781,15.2776,8.61273,15.502,20.7362,6.7572,2.33344,9.05377,23.114,10.5218,20.7938,12.5848,15.2779,2.26557,10.1293,5.42176,0,19.9525,5.93885,14.2798,9.03935,22.4682,5.69229
"GO:0044038","cell wall macromolecule biosynthetic process",52.3001,28.6447,38.1042,27.1084,27.3641,16.837,21.9691,16.4309,21.606,20.0627,21.102,1.53836,30.9247,0.989075,15.1624,1.62261,23.1084,8.74803,27.0575,30.5168,23.7149,21.7923,26.4984,2.71093,3.70483,1.91541,2.71255,1.88051,19.2515,18.1947,41.9621,9.7178,16.8768,7.71537,18.046,8.45297,31.3537,27.0357,14.5905,7.14973,9.52428,20.6084,26.0942,31.0373,16.4862,3.80407,18.3263,16.4542,4.74281,4.97588,33.1905,11.5041,32.1573,52.8535,35.2891,2.69872
"GO:0044045","interaction with host via substance in symbiont cell outer membrane",23.8599,15.2224,1.24116,2.99745,11.1204,6.6932,15.0437,4.57957,4.39691,0,2.862,0,1.39275,0,0,4.9826,0,0,22.4151,5.17055,9.50052,4.95771,9.32565,0,0.397627,0,1.1475,0,5.15353,0.543199,4.05962,3.11789,11.0197,1.66025,3.07717,0,2.46563,0.601687,0,0,0.715191,0.421398,0,1.33949,1.86785,0,2.95117,0.94453,4.68042,0,0.658015,0,2.76979,49.9292,0,0
"GO:0044097","secretion by the type IV secretion system",0,0.619174,0,0,0.415775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21549,0,0,0
"GO:0044179","hemolysis in other organism",0,0,0,0,0.113889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0044205","'de novo' UMP biosynthetic process",341.262,230.437,317.589,198.374,210.221,190.656,211.695,143.641,242.111,175.083,171.907,9.62744,215.175,9.61134,131.785,24.7955,207.331,50.2549,241.414,195.125,202.628,195.658,225.207,9.94124,20.5949,7.18557,24.7667,10.014,116.898,177.542,256.736,90.5589,137.173,79.7595,154.787,172.543,244.599,201.36,105.315,38.089,76.8671,155.259,191.639,202.805,111.315,263.092,169.4,124.442,135.579,78.7295,306.867,98.1166,301.834,434.259,373.617,11.5515
"GO:0044206","UMP salvage",84.3981,42.6725,66.5085,35.9421,44.9258,37.0015,41.9551,25.6598,43.4035,30.7794,32.6795,1.72945,42.0764,2.76224,31.9688,2.88231,36.9988,9.97665,36.1888,42.8576,40.4335,37.2003,48.9981,1.88424,3.78945,1.49819,3.22747,4.8222,27.0135,39.762,53.9426,18.1589,35.472,12.0389,31.8193,31.9287,46.4476,40.9939,20.2753,7.43393,12.5417,35.8067,38.6335,45.4008,23.1422,68.5918,33.9779,23.1335,17.9785,11.0718,56.7464,24.1702,54.6753,82.6997,64.7042,0.975372
"GO:0044208","'de novo' AMP biosynthetic process",110.36,62.8922,95.0043,63.3941,69.6139,65.6205,64.22,53.6983,76.43,58.6905,59.062,3.79777,70.7077,3.45914,47.6211,8.29774,77.2726,12.0313,70.4099,62.3113,64.558,68.8259,79.4994,3.0765,6.79198,3.52094,10.6659,6.18085,41.2194,58.2662,80.7817,23.7068,47.2293,23.0823,48.11,56.5765,70.7755,59.6397,26.4178,9.78465,26.7279,51.5315,55.1069,59.3264,34.9131,117.527,53.7741,44.1742,49.7243,24.9854,95.7136,29.2411,86.6025,124.33,124.949,7.61636
"GO:0044209","AMP salvage",123.697,72.6308,86.8254,57.8221,74.9612,69.5076,65.4776,33.5734,82.3068,54.1885,56.0989,3.24863,55.6119,3.08092,35.0219,9.65044,45.0044,15.8752,70.9819,60.7652,64.7101,54.4402,76.5511,3.08532,7.62528,2.4912,9.43792,6.15792,31.9062,39.5175,74.387,28.2794,47.4921,28.0431,41.367,63.048,72.0598,60.6138,27.3873,16.0842,20.105,39.7716,55.4467,54.9129,31.8446,65.618,56.6465,32.9924,45.0409,25.8161,107.931,27.8439,105.145,129.033,75.2348,3.19219
"GO:0044210","'de novo' CTP biosynthetic process",101.547,63.7392,100.568,63.2911,74.1022,73.3079,57.5781,44.2182,77.8577,54.5432,62.1658,1.86795,67.8477,4.38064,55.8396,8.70761,69.638,10.8638,66.0255,60.1925,63.9766,63.0313,70.7767,4.116,6.68304,2.65649,9.45088,2.45294,48.9303,55.3702,87.5816,21.2495,42.5844,20.9465,53.2603,61.6772,75.5661,63.7422,30.4505,15.9742,25.9124,53.2163,51.1237,60.1817,35.5826,84.2212,49.6703,50.3275,44.2994,24.1156,99.7353,52.9254,98.7139,107.851,129.21,7.1931
"GO:0044211","CTP salvage",27.8572,7.57012,8.26673,4.69175,7.58437,4.72595,7.5032,4.48125,3.78563,1.41572,3.95207,0,5.3729,0,2.65632,0,3.98663,0,4.56274,8.74709,8.3628,5.51439,8.06547,0,0,0,0,0,5.75234,4.97389,11.0957,1.66147,9.03227,0,5.3229,0,4.68975,2.4519,1.23981,0.467184,1.62734,5.1645,2.34416,5.67425,4.72822,2.12309,2.64055,2.77931,0,0,2.52038,3.51491,4.92217,16.1657,3.4401,0
"GO:0044237","cellular metabolic process",39.5204,24.5975,46.4312,24.5438,27.9201,32.047,21.3703,14.2466,37.4899,24.438,23.8103,0.984583,24.2974,1.19521,19.4356,1.2804,18.9632,7.27615,22.9122,24.8561,25.451,20.8538,35.8309,0,3.20997,0.705937,2.17455,1.08647,12.1438,25.8819,34.4314,14.0029,17.1617,10.1474,24.7926,34.8756,41.0863,31.423,10.1116,5.5434,10.678,19.8613,27.69,28.5586,14.6055,44.3759,21.301,17.1034,21.2914,9.75526,47.4079,20.3533,38.1827,33.0759,41.1312,0
"GO:0044238","primary metabolic process",82.207,39.065,71.1351,41.9809,46.9414,37.1293,38.3687,17.5392,38.7507,29.7309,39.218,3.08626,32.4085,2.6021,26.2124,2.41329,29.8195,10.0832,27.4004,34.7316,37.3051,30.7796,34.7057,2.87385,6.61608,1.41288,3.9083,5.32789,16.5465,28.0371,49.2232,17.1786,19.1531,16.5152,32.6374,22.5602,42.0198,37.0632,19.4387,12.5302,11.4446,29.125,29.9343,39.1839,19.2471,42.8964,22.0162,22.5158,20.772,6.6972,44.7141,14.3553,56.5612,68.735,56.7758,2.74897
"GO:0044249","cellular biosynthetic process",0,0,0.409851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266318,0,0,0,0,0,0,0,0,0.339783,0,1.09147,0
"GO:0044255","cellular lipid metabolic process",0,0,0,0,0.289111,0,0.330275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558305,0,0.620735,0,0
"GO:0044260","cellular macromolecule metabolic process",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683788,0,0,0,0
"GO:0044262","cellular carbohydrate metabolic process",16.9013,2.07346,4.36182,11.8364,8.04242,2.43454,4.1509,11.067,2.91292,0,12.6535,0,14.0033,1.31736,9.62551,0,13.5932,0.751917,3.19726,13.3131,11.8452,8.60073,10.2475,0.847707,1.47248,0.998366,1.32431,0,8.78761,2.90649,13.577,3.22919,8.14047,2.85677,3.87557,0.85615,6.36288,8.49376,4.75751,1.43215,6.55967,8.00714,10.1886,4.84661,2.44568,0,0.842677,7.20285,1.02047,0,4.57994,0,4.27489,5.04526,7.12845,2.9848
"GO:0044267","cellular protein metabolic process",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0044571","[2Fe-2S] cluster assembly",3.0322,8.88745,13.5404,5.00545,6.9145,22.8991,11.3249,0,19.248,20.6961,5.7075,0,3.02532,0,9.09373,1.65946,2.5894,0,18.8502,1.27,4.98902,7.43977,13.9184,0,0.3968,0,3.76973,0,2.05982,10.4716,5.94292,5.45814,5.56307,2.42837,9.25661,24.0707,13.7512,8.16737,3.10315,1.37897,2.30665,5.50221,4.65668,6.43781,4.87662,39.2782,5.88101,13.7026,16.5589,11.1529,19.0719,7.82123,13.6934,33.6702,16.412,0
"GO:0044659","cytolysis by virus of host cell",1.43426,1.94633,1.53131,0.818464,3.26562,6.6248,0.520815,0,10.9726,9.1083,1.51972,0,0,0,0,0,0,0,5.71539,0.97983,0.990373,1.95281,6.99405,0,0,0,1.18117,0,0,2.17478,1.79482,1.07381,2.93592,3.60933,1.64945,12.4531,3.67392,1.74532,0,0.714834,0,0,0,0,1.13207,0,1.27611,0.602507,5.80785,3.47859,11.0795,0,8.22174,0.891999,0,0
"GO:0044780","bacterial-type flagellum assembly",13.7283,33.7204,55.5406,11.274,25.0118,44.1518,30.413,2.95231,48.4598,32.4779,25.8976,0,22.3047,0,48.0093,2.66583,14.6988,0.338617,23.2589,0,36.0734,12.4188,32.9313,0,0.362736,0,21.9182,4.74088,9.197,80.1793,19.7574,10.7266,16.2809,13.0324,29.9282,3.9905,35.0884,23.3959,24.2064,0,1.70292,33.9352,16.3227,67.5456,18.774,10.2411,24.5931,19.8873,33.8914,21.1043,27.8822,15.301,30.6317,91.5103,48.1805,1.3101
"GO:0044781","bacterial-type flagellum organization",5.6706,19.6315,31.4769,5.5213,13.6465,28.1997,15.9354,2.08073,29.0751,23.0815,15.613,0,11.4396,0,24.6329,0.820798,1.80124,0,14.4048,0,18.8003,5.31432,17.2877,0,1.05693,0,7.43114,3.56149,2.33311,39.2252,8.67004,6.78025,10.2432,3.92122,17.2368,1.55063,19.3139,13.6049,10.98,0.273391,0,17.8465,8.88462,36.685,8.77612,5.68283,13.0123,8.61521,16.0916,9.87086,13.1839,13.67,17.257,57.0125,22.2444,0
"GO:0044873","lipoprotein localization to membrane",0.896319,8.57217,1.33408,2.5601,2.91872,9.62681,6.54629,0.793093,10.7864,17.0067,3.07359,0,0,0,0,1.14771,0,0,9.36561,1.33709,1.38335,2.7155,12.4927,0,0,0,3.44783,0,0,2.02067,1.21341,2.41363,4.49584,5.79232,2.18606,17.4056,4.91882,1.83874,0.4256,1.33439,0,0,0,0.372022,1.08569,0,1.49746,0,6.87431,8.10139,13.244,0,9.35184,24.4202,0,0
"GO:0044874","lipoprotein localization to outer membrane",0,0.670695,0,0,0,0,0.515873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1988,0,0
"GO:0045017","glycerolipid biosynthetic process",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0045071","negative regulation of viral genome replication",0.530133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0045149","acetoin metabolic process",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29366,0,0,0,0
"GO:0045150","acetoin catabolic process",2.1089,4.18657,1.86179,1.93834,2.54015,9.26754,2.82437,0,12.4242,15.3434,3.69361,0,0,0,0,0,0,0,10.3575,1.15953,1.38272,1.32938,8.69661,0,0,0,2.14672,0,0,2.07604,2.7257,2.38342,6.41259,1.50549,1.14527,19.2383,4.81396,2.56579,0.730777,1.97826,0,0,0,0,1.15471,0,2.19971,0,8.61903,5.91358,12.4397,0,11.585,5.07948,0,0
"GO:0045151","acetoin biosynthetic process",21.8433,11.1967,3.31634,2.01005,9.03326,3.25415,8.14756,1.96559,8.17339,5.16929,3.04842,0,2.19723,0.319485,0,0,0.63822,1.04096,6.7789,5.02061,9.11067,2.22453,5.02168,0.669702,0,0,0,0,1.85288,0.665898,6.17893,1.49387,4.64466,2.99794,3.05826,5.1297,3.68604,2.90734,1.09908,0,0,0,1.06263,1.10201,0.951067,0,2.57338,2.52485,8.10981,4.25129,13.5594,0.373841,12.7005,8.24212,0,0
"GO:0045226","extracellular polysaccharide biosynthetic process",87.3284,58.0818,66.9543,33.6237,48.9769,52.291,54.1585,30.8377,53.3813,34.4536,43.1938,2.30478,33.8911,1.32321,24.6204,8.36513,39.6357,15.3845,58.7346,42.6419,42.0084,39.6541,42.4524,1.21775,4.95104,0.860168,10.2643,5.52958,19.0735,29.7584,49.5064,19.5695,26.8302,11.651,31.7931,27.8656,55.8833,44.9673,18.5999,6.56214,13.7712,26.2919,35.564,44.8891,25.9569,45.9555,37.1864,29.0927,29.2886,14.4501,55.303,14.8981,55.9598,140.544,68.7518,0
"GO:0045227","capsule polysaccharide biosynthetic process",20.2758,3.10926,0.789636,1.64201,5.09125,1.38719,2.11632,2.11219,0.986427,0,1.10265,0,1.09761,0,0,0,0,0,3.58595,6.65645,4.52868,3.76657,4.80429,0,0,0,0,0,0,0,3.85562,0.445446,7.82401,1.74254,0.181717,0,0.766915,0,0,0,0,0,0,0,0.635673,0,0.71391,1.64101,0,0,0.284295,0,0.98445,7.44609,0,0
"GO:0045312","nor-spermidine biosynthetic process",5.50896,6.14625,8.7704,4.1486,3.94155,8.30195,3.55591,0,8.05573,6.2387,2.85456,0,2.67457,0,1.7183,0,0.747309,0,4.1365,1.76845,6.82042,2.15262,4.1579,0,0,0,2.28501,0,0,6.62756,3.80954,2.03086,1.32721,1.91314,3.66398,2.17995,3.97623,3.24116,1.7874,0.499369,0.363318,4.26661,0.584252,5.6252,1.14243,3.41159,6.46152,1.65636,3.34898,0,6.2594,0,8.09766,9.09184,6.96527,0
"GO:0045333","cellular respiration",0.405772,7.30029,6.48463,1.13976,3.37871,7.55533,6.00871,0,6.95935,8.0994,6.43013,0,2.14256,0,3.61587,0,0,0,3.91792,0,4.18299,1.43381,5.09342,0,0,0,4.87236,1.15367,0,9.54038,1.55064,2.8781,3.97582,2.42332,4.27841,0,3.76089,1.82241,2.36673,0,0,4.34332,1.2699,10.3945,2.30566,0,4.7586,1.5975,5.27657,0,3.30716,6.44686,4.96754,22.4925,0,0
"GO:0045454","cell redox homeostasis",664.327,512.114,570.164,298.355,428.741,511.896,454.471,178.108,636.788,504.626,316.247,14.9557,301.735,12.6269,227.414,55.8782,272.077,81.2031,510.859,309.146,376.13,298.454,498.323,19.3493,34.7462,10.8111,78.4561,26.3934,155.691,337.634,450.662,184.98,265.06,187.654,317.671,539.033,470.409,368.638,170.836,81.7859,99.3414,234.697,272.773,352.921,205.656,385.49,301.041,189.693,380.492,252.788,739.062,204.923,678.948,945.279,510.314,17.3443
"GO:0045490","pectin catabolic process",1.93517,0,0.341023,0,0,0.545359,0,0,0.443349,0,0,0,0.75543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41248,0.537802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45813,0,1.9275,0
"GO:0045493","xylan catabolic process",18.9166,3.80741,10.1843,9.98603,7.54763,5.91521,3.293,6.82795,3.36147,2.68553,6.12088,0.348336,8.5346,0.693549,13.8808,0,10.0306,0.432357,5.0087,8.7792,6.76217,8.87331,6.78505,0.547611,0.792493,0.61199,0.566951,0,10.6788,5.19933,8.2689,1.5237,3.40882,1.51536,3.70427,1.36757,7.31689,6.9718,5.01021,0.455014,2.90856,6.17397,8.20794,5.45718,2.245,4.11884,5.2741,3.21952,1.83867,0,4.77115,1.66544,5.38689,6.28491,12.714,1.38753
"GO:0045652","regulation of megakaryocyte differentiation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0045653","negative regulation of megakaryocyte differentiation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0045717","negative regulation of fatty acid biosynthetic process",0.277529,0,0,0,0,0,0,0,0.607834,0,0,0,0,0,0,0,0,0,0,0,0.703439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80937,0,0,0,0,0,1.11885,0,0,0
"GO:0045727","positive regulation of translation",65.9533,37.1437,64.9614,31.1767,42.0936,41.0364,36.9671,21.1262,47.4056,35.199,29.6378,1.67969,34.217,2.1698,35.339,3.04031,32.1291,9.13663,34.7927,29.1359,39.4059,37.9661,36.7201,2.16243,4.44792,1.38272,5.00694,4.18051,28.873,36.9392,43.9196,15.3408,23.6177,16.3894,35.342,36.4218,46.8761,39.9668,18.3106,6.05538,12.514,32.7561,30.8119,37.634,23.5691,75.0098,26.7949,28.0124,26.7493,10.5474,55.5464,23.9485,53.2835,63.685,71.9119,2.4823
"GO:0045814","negative regulation of gene expression, epigenetic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0045859","regulation of protein kinase activity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
